D:\MassHunter\GCMS\1\data\2025\Quentin\QD_250515_MONITORING_H_24h_3uL_inj.D Fri May 16 14:22:29 2025
Start of data points
6.04267,35085
6.04840,29887
6.05412,27439
6.05983,24208
6.06557,23043
6.07128,22505
6.07700,22515
6.08273,30839
6.08845,75365
6.09417,192283
6.09990,374728
6.10562,499394
6.11133,455455
6.11707,305628
6.12278,163460
6.12850,87839
6.13423,65609
6.13995,55609
6.14567,43627
6.15140,34406
6.15712,27963
6.16283,27842
6.16857,29079
6.17428,30425
6.18000,28938
6.18573,26531
6.19145,33014
6.19717,45146
6.20288,47472
6.20862,43965
6.21433,36453
6.22005,29146
6.22578,22700
6.23150,21949
6.23722,21184
6.24295,16904
6.24867,16367
6.25438,13928
6.26012,14577
6.26583,15711
6.27155,15404
6.27728,15936
6.28300,14022
6.28872,11703
6.29445,9701
6.30017,9881
6.30588,11715
6.31162,9949
6.31733,8657
6.32305,8545
6.32878,8813
6.33450,8477
6.34022,6248
6.34595,5641
6.35167,5968
6.35738,6116
6.36312,5389
6.36883,5728
6.37455,6074
6.38027,7125
6.38600,7081
6.39172,6099
6.39743,6128
6.40317,7386
6.40888,6778
6.41460,6660
6.42033,6633
6.42605,7625
6.43177,6581
6.43750,8358
6.44322,6444
6.44893,5854
6.45467,7214
6.46038,5124
6.46610,5536
6.47183,5436
6.47755,5586
6.48327,5543
6.48900,5700
6.49472,6435
6.50043,6748
6.50617,7389
6.51188,8240
6.51760,9064
6.52333,9690
6.52905,8406
6.53477,5861
6.54050,6480
6.54622,6549
6.55193,6526
6.55765,7874
6.56338,7853
6.56910,7825
6.57482,7529
6.58055,7893
6.58627,9506
6.59198,9212
6.59772,9831
6.60343,9870
6.60915,8789
6.61488,8204
6.62060,8848
6.62632,8800
6.63205,7017
6.63777,8679
6.64348,7858
6.64922,7404
6.65493,7152
6.66065,7919
6.66638,7128
6.67210,5989
6.67782,6957
6.68355,5456
6.68927,8035
6.69498,12593
6.70072,21644
6.70643,29250
6.71215,32047
6.71788,26558
6.72360,20306
6.72932,11907
6.73503,9993
6.74077,8498
6.74648,8478
6.75220,10373
6.75793,10274
6.76365,12117
6.76937,10942
6.77510,9178
6.78082,8915
6.78653,10627
6.79227,10549
6.79798,10663
6.80370,11758
6.80943,9907
6.81515,10353
6.82087,8699
6.82660,9291
6.83232,9033
6.83803,9679
6.84377,9522
6.84948,8350
6.85520,5793
6.86093,5871
6.86665,4758
6.87237,4301
6.87810,4441
6.88382,3979
6.88953,5798
6.89527,6109
6.90098,6540
6.90670,4894
6.91243,6055
6.91815,5219
6.92387,5612
6.92958,5209
6.93532,4443
6.94103,3749
6.94675,5088
6.95248,6157
6.95820,7620
6.96392,8896
6.96965,9248
6.97537,8000
6.98108,8271
6.98682,5749
6.99253,5121
6.99825,4001
7.00398,4907
7.00970,4673
7.01542,4777
7.02115,4245
7.02687,3647
7.03258,4434
7.03832,3490
7.04403,3742
7.04975,4445
7.05548,3538
7.06120,5574
7.06692,4741
7.07265,4507
7.07837,4842
7.08408,3640
7.08982,3707
7.09553,2219
7.10125,3630
7.10697,2811
7.11270,3107
7.11842,2871
7.12413,3767
7.12987,3888
7.13558,3441
7.14130,3110
7.14703,2575
7.15275,3481
7.15847,2839
7.16420,3649
7.16992,2817
7.17563,3126
7.18137,3284
7.18708,3765
7.19280,3559
7.19853,3133
7.20425,4123
7.20997,3847
7.21570,4693
7.22142,4577
7.22713,4149
7.23287,3009
7.23858,3039
7.24430,4216
7.25003,3115
7.25575,2963
7.26147,3413
7.26720,4813
7.27292,5298
7.27863,6662
7.28435,6468
7.29008,4548
7.29580,4338
7.30152,3335
7.30725,4222
7.31297,3834
7.31868,3707
7.32442,5107
7.33013,4635
7.33585,3993
7.34158,3920
7.34730,3749
7.35302,2714
7.35875,3001
7.36447,2832
7.37018,2647
7.37592,3173
7.38163,4153
7.38735,2677
7.39308,2996
7.39880,2427
7.40452,3177
7.41025,2909
7.41597,3015
7.42168,2836
7.42742,2758
7.43313,2809
7.43885,2581
7.44458,2592
7.45030,2057
7.45602,3063
7.46173,3687
7.46747,5158
7.47318,6053
7.47890,9509
7.48463,15311
7.49035,19677
7.49607,16112
7.50180,12540
7.50752,8455
7.51323,8095
7.51897,6083
7.52468,6555
7.53040,7369
7.53613,7468
7.54185,6997
7.54757,8663
7.55330,6972
7.55902,5302
7.56473,6129
7.57047,4458
7.57618,5114
7.58190,3343
7.58763,3631
7.59335,3183
7.59907,2797
7.60480,3078
7.61052,3116
7.61623,2824
7.62197,3682
7.62768,3909
7.63340,4087
7.63913,2706
7.64485,2589
7.65057,2638
7.65628,3773
7.66202,3252
7.66773,3523
7.67345,3091
7.67918,3159
7.68490,3013
7.69062,4228
7.69635,4372
7.70207,4160
7.70778,4599
7.71352,4026
7.71923,2655
7.72495,3132
7.73068,2752
7.73640,2490
7.74212,2766
7.74785,2846
7.75357,2955
7.75928,3424
7.76502,3286
7.77073,3872
7.77645,3101
7.78218,2668
7.78790,2451
7.79362,2331
7.79935,2708
7.80507,3687
7.81078,2504
7.81650,2052
7.82223,2311
7.82795,2284
7.83367,2427
7.83940,2111
7.84512,2717
7.85083,1818
7.85657,2462
7.86228,1488
7.86800,1812
7.87373,2317
7.87945,1837
7.88517,1684
7.89090,2002
7.89662,2637
7.90233,1648
7.90807,3261
7.91378,2082
7.91950,1954
7.92523,2789
7.93095,2154
7.93667,2979
7.94240,2099
7.94812,1532
7.95383,2735
7.95957,3005
7.96528,1886
7.97100,1923
7.97673,1782
7.98245,2375
7.98817,2479
7.99390,2637
7.99962,2051
8.00533,2134
8.01105,2548
8.01678,3166
8.02250,2234
8.02822,3083
8.03395,3288
8.03967,2321
8.04538,3168
8.05112,1643
8.05683,3185
8.06255,2793
8.06828,3441
8.07400,3046
8.07972,2265
8.08545,2105
8.09117,3254
8.09688,2572
8.10262,3230
8.10833,2190
8.11405,2347
8.11978,2910
8.12550,2768
8.13122,3191
8.13695,3715
8.14267,3527
8.14838,4716
8.15412,7345
8.15983,11027
8.16555,15129
8.17128,17629
8.17700,16656
8.18272,14825
8.18843,14266
8.19417,9706
8.19988,6855
8.20560,4382
8.21133,4929
8.21705,3689
8.22277,2850
8.22850,2851
8.23422,3421
8.23993,2795
8.24567,2023
8.25138,2388
8.25710,2743
8.26283,2408
8.26855,2728
8.27427,3232
8.28000,4246
8.28572,4665
8.29143,4552
8.29717,3746
8.30288,4107
8.30860,4129
8.31433,4196
8.32005,4088
8.32577,4182
8.33150,3828
8.33722,3248
8.34293,3013
8.34867,3220
8.35438,3434
8.36010,4374
8.36582,3798
8.37155,4248
8.37727,4247
8.38298,4385
8.38872,4272
8.39443,4019
8.40015,4183
8.40588,3076
8.41160,3769
8.41732,4203
8.42305,3573
8.42877,3710
8.43448,4397
8.44022,4038
8.44593,4135
8.45165,4653
8.45738,3659
8.46310,4140
8.46882,3966
8.47455,3158
8.48027,4239
8.48598,3443
8.49172,3277
8.49743,4227
8.50315,4216
8.50888,4686
8.51460,3632
8.52032,2457
8.52605,3159
8.53177,2930
8.53748,3599
8.54320,3589
8.54893,4546
8.55465,4652
8.56037,4348
8.56610,4122
8.57182,4175
8.57753,3089
8.58327,2070
8.58898,3330
8.59470,2057
8.60043,2871
8.60615,1877
8.61187,2264
8.61760,2536
8.62332,2573
8.62903,2114
8.63477,2261
8.64048,2476
8.64620,2815
8.65193,1959
8.65765,2796
8.66337,2818
8.66910,2563
8.67482,1849
8.68053,2501
8.68627,1823
8.69198,2002
8.69770,1536
8.70343,2486
8.70915,2020
8.71487,2282
8.72060,2068
8.72632,2351
8.73203,3081
8.73775,1718
8.74348,2273
8.74920,3423
8.75492,5071
8.76065,9837
8.76637,12475
8.77208,11388
8.77782,10874
8.78353,7579
8.78925,5857
8.79498,4288
8.80070,3989
8.80642,3038
8.81215,4464
8.81787,4194
8.82358,4373
8.82932,4737
8.83503,4359
8.84075,3734
8.84648,2808
8.85220,2382
8.85792,2961
8.86365,2190
8.86937,2288
8.87508,2684
8.88082,2372
8.88653,3918
8.89225,3734
