D:\MassHunter\GCMS\1\data\2025\Quentin\QD_250515_MONITORING_Cl_24h_3uL_inj.D Fri May 16 13:48:35 2025
Start of data points
6.04293,30876
6.04867,26919
6.05438,25034
6.06010,22439
6.06583,22063
6.07155,21532
6.07727,25717
6.08300,58152
6.08872,148700
6.09443,315124
6.10017,480902
6.10588,510073
6.11160,384447
6.11732,212475
6.12305,111715
6.12877,68552
6.13448,56381
6.14022,49089
6.14593,36876
6.15165,30741
6.15738,28435
6.16310,30194
6.16882,30430
6.17455,31815
6.18027,28881
6.18598,31841
6.19172,39917
6.19743,47607
6.20315,48300
6.20888,40268
6.21460,30989
6.22032,25560
6.22605,21378
6.23177,20167
6.23748,16958
6.24322,15685
6.24893,15276
6.25465,12770
6.26038,13072
6.26610,13843
6.27182,14451
6.27755,14272
6.28327,12389
6.28898,9673
6.29470,8578
6.30043,10631
6.30615,9527
6.31187,9579
6.31760,9134
6.32332,9954
6.32903,7130
6.33477,6521
6.34048,6051
6.34620,6383
6.35193,6551
6.35765,5276
6.36337,6484
6.36910,7016
6.37482,5827
6.38053,7149
6.38627,6365
6.39198,7736
6.39770,5964
6.40343,5753
6.40915,5730
6.41487,7652
6.42060,5994
6.42632,6903
6.43203,7915
6.43777,7368
6.44348,7211
6.44920,6873
6.45493,5103
6.46065,4772
6.46637,5406
6.47208,4870
6.47782,6319
6.48353,6257
6.48925,6662
6.49498,6509
6.50070,6674
6.50642,8304
6.51215,9655
6.51787,10644
6.52358,7566
6.52932,7377
6.53503,5061
6.54075,5656
6.54648,7313
6.55220,7424
6.55792,6889
6.56365,8021
6.56937,7921
6.57508,8463
6.58082,7387
6.58653,9885
6.59225,9016
6.59798,9014
6.60370,7919
6.60942,8142
6.61515,7786
6.62087,8293
6.62658,7400
6.63232,7049
6.63803,6664
6.64375,5625
6.64948,5960
6.65520,7156
6.66092,5886
6.66663,6883
6.67237,6081
6.67808,5117
6.68380,6474
6.68953,8939
6.69525,15651
6.70097,23904
6.70670,31503
6.71242,28565
6.71813,20865
6.72387,13310
6.72958,10397
6.73530,6749
6.74103,6364
6.74675,8553
6.75247,9273
6.75820,10720
6.76392,8171
6.76963,7493
6.77537,6781
6.78108,7413
6.78680,7331
6.79253,7835
6.79825,8130
6.80397,6656
6.80970,7565
6.81542,8071
6.82113,8459
6.82687,7572
6.83258,8213
6.83830,8157
6.84402,8234
6.84975,6649
6.85547,4382
6.86118,5302
6.86692,3997
6.87263,2622
6.87835,3164
6.88408,5285
6.88980,4771
6.89552,5873
6.90125,5153
6.90697,4361
6.91268,3648
6.91842,3857
6.92413,3659
6.92985,3835
6.93558,3785
6.94130,3886
6.94702,4538
6.95275,6008
6.95847,7976
6.96418,9002
6.96992,7940
6.97563,8099
6.98135,4963
6.98708,4729
6.99280,3850
6.99852,4495
7.00425,3486
7.00997,3963
7.01568,3419
7.02140,3660
7.02713,3809
7.03285,3245
7.03857,2720
7.04430,3110
7.05002,3205
7.05573,3003
7.06147,3624
7.06718,3370
7.07290,3852
7.07863,4241
7.08435,3916
7.09007,2539
7.09580,2602
7.10152,1862
7.10723,2597
7.11297,2309
7.11868,2681
7.12440,2756
7.13013,3620
7.13585,2533
7.14157,2381
7.14730,2406
7.15302,2452
7.15873,1796
7.16447,1567
7.17018,3092
7.17590,4101
7.18163,3746
7.18735,3446
7.19307,4147
7.19878,4485
7.20452,4155
7.21023,4204
7.21595,5540
7.22168,4307
7.22740,3580
7.23312,3530
7.23885,2574
7.24457,2020
7.25028,2829
7.25602,2859
7.26173,3562
7.26745,4588
7.27318,5667
7.27890,5451
7.28462,5154
7.29035,4016
7.29607,3480
7.30178,2275
7.30752,2933
7.31323,2002
7.31895,3635
7.32468,2615
7.33040,4291
7.33612,3659
7.34185,3011
7.34757,2551
7.35328,2071
7.35902,1785
7.36473,1997
7.37045,2368
7.37617,2820
7.38190,2406
7.38762,2524
7.39333,2389
7.39907,2251
7.40478,1955
7.41050,2409
7.41623,1791
7.42195,1874
7.42767,2478
7.43340,1986
7.43912,2734
7.44483,1425
7.45057,2121
7.45628,3180
7.46200,6492
7.46773,17770
7.47345,38045
7.47917,74208
7.48490,106402
7.49062,115871
7.49633,99436
7.50207,67659
7.50778,35727
7.51350,24012
7.51923,18141
7.52495,17325
7.53067,20102
7.53640,21522
7.54212,17866
7.54783,13349
7.55357,9000
7.55928,8767
7.56500,6580
7.57072,4976
7.57645,4352
7.58217,2976
7.58788,2189
7.59362,1596
7.59933,2709
7.60505,2254
7.61078,2902
7.61650,2550
7.62222,3656
7.62795,2655
7.63367,2059
7.63938,2169
7.64512,2409
7.65083,3115
7.65655,2423
7.66228,2319
7.66800,2216
7.67372,2867
7.67945,2959
7.68517,2992
7.69088,3293
7.69662,3362
7.70233,2943
7.70805,3384
7.71378,2452
7.71950,2179
7.72522,2687
7.73095,1849
7.73667,2611
7.74238,2953
7.74810,2499
7.75383,2684
7.75955,3063
7.76527,2814
7.77100,2666
7.77672,2276
7.78243,2397
7.78817,1961
7.79388,2219
7.79960,1902
7.80533,2169
7.81105,2275
7.81677,2017
7.82250,1587
7.82822,1636
7.83393,2088
7.83967,1828
7.84538,1729
7.85110,2428
7.85683,1396
7.86255,2094
7.86827,2359
7.87400,1936
7.87972,1508
7.88543,1777
7.89117,2229
7.89688,2282
7.90260,2146
7.90833,2473
7.91405,1985
7.91977,1918
7.92548,1598
7.93122,2192
7.93693,1195
7.94265,1696
7.94838,1877
7.95410,2667
7.95982,1734
7.96555,2294
7.97127,2616
7.97698,2024
7.98272,2214
7.98843,1635
7.99415,2151
7.99988,2360
8.00560,2867
8.01132,1440
8.01705,2072
8.02277,2814
8.02848,2697
8.03422,2208
8.03993,2344
8.04565,2230
8.05138,2160
8.05710,1996
8.06282,2341
8.06855,2517
8.07427,1939
8.07998,2015
8.08572,2278
8.09143,1770
8.09715,1629
8.10287,2094
8.10860,2343
8.11432,1751
8.12003,1987
8.12577,3248
8.13148,2231
8.13720,3636
8.14293,4409
8.14865,5414
8.15437,10291
8.16010,13991
8.16582,19974
8.17153,21307
8.17727,20871
8.18298,19174
8.18870,13769
8.19443,11514
8.20015,8953
8.20587,6703
8.21160,4136
8.21732,3413
8.22303,2769
8.22877,2120
8.23448,2625
8.24020,2123
8.24593,2482
8.25165,2325
8.25737,1919
8.26310,2052
8.26882,1822
8.27453,2760
8.28027,2009
8.28598,3066
8.29170,2937
8.29742,1621
8.30315,1794
8.30887,2523
8.31458,2356
8.32032,1710
8.32603,2319
8.33175,1861
8.33748,1792
8.34320,2066
8.34892,1705
8.35465,2641
8.36037,1894
8.36608,2505
8.37182,3072
8.37753,3401
8.38325,2599
8.38898,2554
8.39470,1949
8.40042,2177
8.40615,1612
8.41187,2715
8.41758,2261
8.42332,1930
8.42903,2628
8.43475,1770
8.44048,1446
8.44620,2680
8.45192,1743
8.45765,1972
8.46337,3184
8.46908,1771
8.47480,2449
8.48053,2401
8.48625,2079
8.49197,2105
8.49770,1582
8.50342,2375
8.50913,2059
8.51487,1585
8.52058,2009
8.52630,2033
8.53203,2283
8.53775,2446
8.54347,2189
8.54920,2865
8.55492,2503
8.56063,3001
8.56637,3012
8.57208,3515
8.57780,2319
8.58353,1986
8.58925,1704
8.59497,1817
8.60070,1914
8.60642,1798
8.61213,1846
8.61787,2036
8.62358,1909
8.62930,1868
8.63503,1720
8.64075,1970
8.64647,1874
8.65218,2289
8.65792,1772
8.66363,1749
8.66935,2136
8.67508,1830
8.68080,2255
8.68652,1838
8.69225,2516
8.69797,1654
8.70368,2234
8.70942,1643
8.71513,1385
8.72085,1839
8.72658,1979
8.73230,2041
8.73802,2134
8.74375,2824
8.74947,3582
8.75518,5696
8.76092,9209
8.76663,10757
8.77235,10441
8.77808,9779
8.78380,7461
8.78952,6066
8.79525,3543
8.80097,3008
8.80668,3135
8.81242,2492
8.81813,2574
8.82385,3758
8.82957,3114
8.83530,3995
8.84102,2035
8.84673,2733
8.85247,1701
8.85818,1922
8.86390,2451
8.86963,2193
8.87535,2124
8.88107,2308
8.88680,2751
8.89252,3810
8.89823,5644
8.90397,5062
8.90968,4273
8.91540,3461
8.92113,2912
8.92685,1928
8.93257,2139
8.93830,1948
8.94402,1464
8.94973,1837
8.95547,1790
8.96118,1521
